ident,latitude_deg,longitude_deg,iso_country
GFK,47.95479965209961,-97.1854019165039,US
GFL,43.34170150756836,-73.61180114746094,US
GFS,35.131099700927734,-115.1760025024414,US
GFZ,41.32559967041016,-94.44439697265624,US
GG,32.45560073852539,-94.79759979248048,US
GGE,33.315399169921875,-79.32450103759766,US
GGF,40.87089920043945,-101.7300033569336,US
GGG,32.41780090332031,-94.7531967163086,US
GGI,41.70970153808594,-92.72959899902344,US
GGK,36.69089889526367,-88.59239959716797,US
GGL,28.59309959411621,-80.81639862060547,US
GGP,40.70920181274414,-86.37359619140625,US
GGT,42.78900146484375,-75.82669830322266,US
GGU,35.516700744628906,-96.71859741210938,US
GGW,48.21530151367188,-106.625,US
GGY,32.85319900512695,-86.61109924316406,US
GH,66.26249694824219,-128.62100219726562,CA
GHJ,35.191200256347656,-81.1572036743164,US
GHM,35.83409881591797,-87.45179748535156,US
GHW,45.6442985534668,-95.31849670410156,US
GHX,33.16590118408203,-98.49659729003906,US
GIG,41.94440078735352,-103.68299865722656,US
GIJ,41.76860046386719,-86.31839752197266,US
GIW,34.253700256347656,-82.08619689941406,US
GK,35.32270050048828,-94.47419738769533,US
GKB,39.06119918823242,-94.65570068359376,US
GKN,62.15240097045898,-145.4499969482422,US
GL,53.630401611328125,-77.70390319824219,CA
GL,39.29380035400391,-101.5999984741211,US
GLA,62.19540023803711,-145.46800231933594,US
GLD,39.38790130615234,-101.69200134277344,US
GLE,33.71870040893555,-97.19869995117188,US
GLH,33.52349853515625,-90.98290252685548,US
GLJ,34.95240020751953,-120.52100372314452,US
GLL,40.50389862060547,-104.5530014038086,US
GLR,45.01250076293945,-84.70429992675781,US
GLS,29.333999633789062,-94.7562026977539,US
GLY,38.358699798583984,-93.68470001220705,US
GM,34.78010177612305,-82.34980010986328,US
GM,42.90900039672852,-88.04100036621094,US
GMA,44.362300872802734,-71.68599700927734,US
GMN,34.80400085449219,-118.86100006103516,US
GMZ,33.60540008544922,-97.77339935302734,US
GN,29.670000076293945,-82.1720962524414,US
GN,38.12459945678711,-84.50700378417969,US
GNC,32.67169952392578,-102.64600372314452,US
GNI,29.1919002532959,-90.07510375976562,US
GNL,31.581499099731445,-96.54910278320312,US
GNP,35.9208984375,-95.96869659423828,US
GNV,29.692100524902344,-82.27300262451172,US
GOI,37.95869827270508,-85.97660064697266,US
GOJ,35.95100021362305,-89.94110107421875,US
GON,41.33039855957031,-72.052001953125,US
GP,48.76810073852539,-64.38520050048828,CA
GP,30.48550033569336,-89.16220092773438,US
GP,47.13029861450195,-93.48149871826172,US
GPH,39.346099853515625,-94.30750274658205,US
GPQ,33.565799713134766,-85.13089752197266,US
GPT,30.40679931640625,-89.07679748535156,US
GPZ,47.16360092163086,-93.4885025024414,US
GQE,35.34700012207031,-90.47820281982422,US
GQO,34.961299896240234,-85.15339660644531,US
GR,47.375,-61.90719985961914,CA
GR,31.167800903320312,-97.8781967163086,US
GR,47.15019989013672,-122.6050033569336,US
GR,40.87289810180664,-98.314697265625,US
GR,34.91239929199219,-78.939697265625,US
GR,44.44049835205078,-88.2396011352539,US
GR,42.89569854736328,-85.37850189208984,US
GRB,44.5551986694336,-88.19490051269531,US
GRD,34.2515983581543,-82.1541976928711,US
GRE,38.83420181274414,-89.37229919433594,US
GRI,40.98400115966797,-98.3147964477539,US
GRK,31.032899856567383,-97.81379699707033,US
GRN,28.026899337768555,-114.02200317382812,MX
GRN,42.80110168457031,-102.1790008544922,US
GRP,60.96139907836914,-151.33399963378906,US
GRV,39.6349983215332,-79.05049896240234,US
GS,34.81549835205078,-82.28009796142578,US
GS,36.16699981689453,-80.03559875488281,US
GSB,35.334999084472656,-77.97160339355469,US
GSH,41.52519989013672,-86.02799987792969,US
GSO,36.04570007324219,-79.97640228271484,US
GTB,44.06850051879883,-75.73600006103516,US
GTC,37.78210067749024,-81.90869903564453,US
GTF,47.45000076293945,-111.41200256347656,US
GTH,33.77830123901367,-100.33599853515624,US
GTN,38.92990112304688,-77.12419891357422,US
GTP,30.95759963989257,-83.82669830322266,US
GUO,30.68440055847168,-97.67990112304688,US
GUP,35.47600173950195,-108.8730010986328,US
GUS,40.644901275634766,-86.15170288085938,US
GUV,31.028200149536133,-93.18489837646484,US
GUY,36.70539855957031,-101.50499725341795,US
GV,33.15629959106445,-96.0635986328125,US
GVA,37.8031005859375,-87.77079772949219,US
GVE,38.01359939575195,-78.15290069580078,US
GVO,34.53129959106445,-120.09100341796876,US
GW,55.28459930419922,-77.75140380859375,CA
GW,33.59189987182617,-90.08439636230467,US
GWF,34.73870086669922,-118.21700286865234,US
GWR,46.22330093383789,-97.64340209960938,US
GX,56.35749816894531,-94.7039031982422,CA
GXD,31.648500442504883,-94.70549774169922,US
GXU,40.009498596191406,-74.59629821777344,US
GY,34.691001892089844,-82.443603515625,US
GY,41.5723991394043,-87.3270034790039,US
GYB,30.16950035095215,-96.97869873046876,US
GYG,44.74990081787109,-84.82830047607422,US
GYL,44.76089859008789,-94.08580017089844,US
GYM,27.955799102783203,-110.9290008544922,MX
GYZ,42.2400016784668,-104.71399688720705,US
GZG,36.82509994506836,-82.0790023803711,US
GZV,32.951499938964844,-98.41310119628906,US
H7,45.841400146484375,-81.85279846191406,CA
HAB,34.195098876953125,-88.01249694824219,US
HAE,39.72719955444336,-91.44850158691406,US
HAH,31.690200805664062,-91.29329681396484,US
HAI,41.95840072631836,-85.5916976928711,US
HAO,39.37289810180664,-84.57209777832031,US
HAR,40.30220031738281,-77.0696029663086,US
HAU,46.56890106201172,-111.75800323486328,US
HB,35.97819900512695,-79.58470153808594,US
HBD,41.15290069580078,-80.53140258789062,US
HBR,34.866600036621094,-99.06340026855467,US
HBT,55.31560134887695,-160.51800537109375,US
HBU,38.45220184326172,-107.04000091552734,US
HBV,27.353900909423828,-98.74410247802734,US
HBW,43.65520095825195,-90.33309936523438,US
HBZ,35.51430130004883,-92.01110076904295,US
HCD,44.85689926147461,-94.38330078125,US
HCH,35.78099822998047,-84.97850036621094,US
HCM,37.44869995117188,-76.7114028930664,US
HCT,40.4541015625,-100.92400360107422,US
HCY,44.91400146484375,-108.44300079345705,US
HDE,40.44820022583008,-99.3407974243164,US
HDF,33.77629852294922,-117.18499755859376,US
HDG,42.91619873046875,-114.67400360107422,US
HDI,35.15370178222656,-84.90579986572266,US
HDL,35.08539962768555,-96.41329956054688,US
HDO,29.34910011291504,-99.17790222167967,US
HE,49.38639831542969,-121.42400360107422,CA
HE,43.8484992980957,-87.77449798583984,US
HEC,34.797000885009766,-116.46299743652344,US
HEE,34.57120132446289,-90.6759033203125,US
HEH,40.0259017944336,-82.4635009765625,US
HEK,33.72850036621094,-79.52510070800781,US
HEM,35.996700286865234,-85.58809661865234,US
HEQ,40.58140182495117,-102.28099822998048,US
HET,35.40449905395508,-96.01390075683594,US
HEU,42.85300064086914,-73.9343032836914,US
HEY,31.374099731445312,-85.65280151367188,US
HEZ,31.618200302124023,-91.29959869384766,US
HF,41.635501861572266,-72.62560272216797,US
HFD,41.6411018371582,-72.54740142822266,US
HFF,35.02790069580078,-79.48560333251953,US
HFY,39.6327018737793,-86.0906982421875,US
HGO,38.817501068115234,-103.62100219726562,US
HGR,39.69770050048828,-77.85569763183594,US
HGT,35.96110153198242,-121.18900299072266,US
HHG,40.8557014465332,-85.46430206298828,US
HHH,29.1382999420166,-98.93930053710938,US
HHI,21.4778995513916,-158.03399658203125,US
HHM,66.90129852294922,-162.56399536132812,US
HHW,34.03969955444336,-95.53939819335938,US
HHY,35.25400161743164,-88.2042007446289,US
HI,70.76219940185547,-117.79000091552734,CA
HIA,45.86180114746094,-112.16999816894533,US
HIB,47.30149841308594,-92.7041015625,US
HIC,43.57490158081055,-85.71620178222656,US
HIF,41.12049865722656,-111.96399688720705,US
HIL,38.35910034179688,-98.90299987792967,US
HIN,42.828800201416016,-103.09400177001952,US
HIT,33.01689910888672,-82.93939971923828,US
HIX,36.878299713134766,-87.33480072021484,US
HJH,40.15039825439453,-97.58779907226562,US
HK,41.71900177001953,-87.8364028930664,US
HK,35.786598205566406,-81.30560302734375,US
HKF,39.49879837036133,-84.44750213623047,US
HL,40.10960006713867,-80.6886978149414,US
HLC,39.25870132446289,-100.22599792480467,US
HLE,43.3291015625,-114.24299621582033,US
HLG,40.2598991394043,-80.568603515625,US
HLI,34.770301818847656,-89.49649810791016,US
HLM,42.79650115966797,-86.15750122070312,US
HLN,46.6068000793457,-111.9530029296875,US
HLR,31.129100799560547,-97.7114028930664,US
HLV,39.11349868774414,-92.1281967163086,US
HLX,36.76219940185547,-80.8219985961914,US
HM,43.12120056152344,-80.00679779052734,CA
HMA,29.37339973449707,-99.1719970703125,US
HML,48.86920166015625,-97.1178970336914,US
HMN,32.862098693847656,-106.10900115966795,US
HMO,29.09550094604492,-111.052001953125,MX
HMQ,32.79010009765625,-93.00070190429688,US
HMU,30.519399642944336,-90.4175033569336,US
HMV,36.43709945678711,-82.12960052490234,US
HMY,35.02899932861328,-97.23049926757812,US
HN,21.32489967346192,-158.0489959716797,US
HN,35.44990158081055,-96.94300079345705,US
HNB,38.250301361083984,-86.9563980102539,US
HNK,42.0630989074707,-75.31629943847656,US
HNL,21.308300018310547,-157.92999267578125,US
HNN,38.75410079956055,-82.02619934082031,US
HNO,32.18790054321289,-94.86100006103516,US
HNR,41.5791015625,-95.3405990600586,US
HNS,59.212100982666016,-135.43099975585938,US
HNW,38.724700927734375,-120.7490005493164,US
HO,34.422698974609375,-93.1895980834961,US
HO,44.44390106201172,-98.33679962158205,US
HOB,32.63819885253906,-103.2689971923828,US
HOC,39.18470001220703,-83.54299926757812,US
HOE,31.05550003051757,-82.77210235595703,US
HOM,59.70940017700195,-151.45700073242188,US
HON,44.44010162353516,-98.31109619140624,US
HOT,34.478599548339844,-93.0905990600586,US
HP,30.606300354003903,-90.42120361328124,US
HP,41.145301818847656,-73.76640319824219,US
HPB,61.51440048217773,-166.13400268554688,US
HPC,33.71780014038086,-93.6488037109375,US
HPL,38.242801666259766,-108.56700134277344,US
HPT,42.72549819946289,-93.2248992919922,US
HPW,37.32889938354492,-77.11589813232422,US
HQ,46.987701416015625,-123.7979965209961,US
HQG,37.16360092163086,-101.375,US
HQM,46.946998596191406,-124.14900207519533,US
HQT,35.43320083618164,-78.67489624023438,US
HQU,33.527400970458984,-82.5156021118164,US
HR,26.305200576782227,-97.65779876708984,US
HR,36.191101074219,-93.160202026367,US
HRA,39.90629959106445,-81.91929626464844,US
HRK,42.76190185546875,-87.81439971923828,US
HRL,26.22920036315918,-97.6519012451172,US
HRO,36.31829833984375,-93.21330261230467,US
HRS,34.94300079345703,-83.91570281982422,US
HRT,30.42799949645996,-86.69029998779297,US
HRU,38.69279861450195,-96.81109619140624,US
HRV,29.85020065307617,-90.00299835205078,US
HRX,34.85689926147461,-102.3239974975586,US
HS,37.98649978637695,-79.7594985961914,US
HS,30.451000213623047,-89.4552993774414,US
HSB,37.81159973144531,-88.54530334472656,US
HSI,40.60449981689453,-98.42960357666016,US
HSL,65.70790100097656,-156.36300659179688,US
HST,25.489500045776367,-80.37940216064453,US
HT,38.39889907836914,-82.6552963256836,US
HTL,44.3588981628418,-84.66570281982422,US
HTN,46.41210174560547,-105.93800354003906,US
HTO,40.91899871826172,-72.31670379638672,US
HU,39.38790130615234,-87.39769744873047,US
HU,38.12369918823242,-97.927001953125,US
HU,38.617000579833984,-121.60299682617188,US
HU,29.6643009185791,-90.66169738769533,US
HUA,34.69850158691406,-86.68800354003906,US
HUB,29.65559959411621,-95.27660369873048,US
HUH,48.9453010559082,-122.5790023803711,US
HUL,46.03950119018555,-67.83419799804688,US
HUO,41.409698486328125,-74.59159851074219,US
HUP,31.56870079040528,-105.3759994506836,US
HUR,36.23329925537109,-79.06590270996094,US
HUT,37.99689865112305,-97.93419647216795,US
HUW,36.87139892578125,-91.9000015258789,US
HUX,15.777799606323242,-96.26139831542967,MX
HVE,38.41680145263672,-110.6999969482422,US
HVN,41.262298583984375,-72.88520050048828,US
HVQ,38.349700927734375,-81.7698974609375,US
HVR,48.54050064086914,-109.7699966430664,US
HVS,34.407100677490234,-80.11530303955078,US
HW,39.35350036621094,-83.87580108642578,US
HWB,40.26499938964844,-96.7571029663086,US
HWS,44.77690124511719,-89.67890167236328,US
HXF,43.34809875488281,-88.39649963378906,US
HXK,44.57690048217773,-71.1791000366211,US
HXO,36.30039978027344,-78.61859893798828,US
HXW,36.67639923095703,-87.49189758300781,US
HY,41.71590042114258,-70.20279693603516,US
HYE,31.36680030822754,-85.6500015258789,US
HYK,37.966400146484375,-84.47250366210938,US
HYP,37.21939849853516,-120.4000015258789,US
HYR,46.01900100708008,-91.44640350341795,US
HYS,38.847599029541016,-99.27680206298828,US
HYW,33.823299407958984,-79.1281967163086,US
HYX,43.43149948120117,-83.85810089111328,US
HZ,30.633100509643555,-91.4894027709961,US
HZD,36.0885009765625,-88.46690368652344,US
HZL,40.97510147094727,-76.12580108642578,US
HZN,39.51639938354492,-118.9980010986328,US
HZP,39.93980026245117,-86.24960327148438,US
I6R,45.29779815673828,-72.73320007324219,CA
IA,38.847198486328125,-77.43779754638672,US
IA,43.10900115966797,-78.8384017944336,US
IA,41.98429870605469,-87.78900146484375,US
IAB,37.62189865112305,-97.26820373535156,US
IAG,43.11249923706055,-78.96029663085938,US
IAH,29.956899642944336,-95.345703125,US
IAK,29.652700424194336,-81.81159973144531,US
IB,48.82529830932617,-91.57759857177734,CA
IBL,49.95249938964844,-125.2760009765625,CA
IBM,41.19139862060547,-103.66999816894533,US
IBO,33.90599822998047,-94.84300231933594,US
IBX,51.44919967651367,-57.18159866333008,CA
IC,37.57820129394531,-97.45590209960938,US
ICK,55.070899963378906,-131.60499572753906,US
ICL,40.72669982910156,-95.02749633789062,US
ICT,37.74530029296875,-97.58380126953124,US
ICW,64.54570007324219,-149.07699584960938,US
ID,43.597801208496094,-111.9810028076172,US
ID,41.90489959716797,-87.80690002441406,US
ID,37.06570053100586,-95.77770233154295,US
IDA,43.51900100708008,-112.06400299072266,US
IDC,45.86309814453125,-66.54779815673828,CA
IDL,33.480201721191406,-90.67559814453124,US
IDU,29.956100463867188,-96.56220245361328,US
IE,31.657400131225582,-93.07759857177734,US
IEB,37.5713996887207,-92.658203125,US
IEV,68.30280303955078,-133.4530029296875,CA
IEW,31.94599914550781,-99.98799896240234,US
IEY,71.285400390625,-156.8070068359375,US
IFA,42.476600646972656,-93.2655029296875,US
IFB,63.75,-68.54419708251953,CA
IFI,35.805301666259766,-98.00389862060548,US
IFJ,31.962900161743164,-92.65709686279295,US
IFM,31.428699493408203,-83.48889923095703,US
IGB,33.48550033569336,-88.51360321044922,US
IGM,35.260501861572266,-113.93399810791016,US
IGN,41.66550064086914,-73.82230377197266,US
IGV,50.28689956665039,-63.596099853515625,CA
IHD,39.97420120239258,-79.3583984375,US
IHD,49.834999084472656,-92.74970245361328,CA
IHM,42.00279998779297,-71.19709777832031,US
IHR,50.474700927734375,-59.62580108642578,CA
IHS,38.67829895019531,-104.75299835205078,US
IHZ,44.892799377441406,-63.51309967041016,CA
IIB,42.45220184326172,-91.95099639892578,US
IIF,51.19940185546875,-58.65470123291016,CA
IIK,59.94279861450195,-164.03399658203125,US
IIP,42.67610168457031,-105.22599792480467,US
IIU,38.10350036621094,-85.57740020751953,US
IIY,33.77479934692383,-82.81320190429688,US
IJS,43.66310119628906,-79.61859893798828,CA
IJX,39.77640151977539,-90.23870086669922,US
IJZ,38.17509841918945,-80.91999816894531,US
IKK,41.07440185546875,-87.84980010986328,US
IKV,41.69869995117188,-93.56340026855467,US
IKY,37.63460159301758,-85.23660278320312,US
IKZ,43.85580062866211,-79.36329650878906,CA
IL,39.49190139770508,-83.73670196533203,US
IL,31.02400016784668,-97.70800018310548,US
IL,34.19129943847656,-77.86630249023438,US
IL,39.581298828125,-75.61389923095703,US
ILA,39.07109832763672,-122.0270004272461,US
ILC,38.25019836425781,-114.3939971923828,US
ILI,59.74789810180664,-154.91000366210938,US
ILJ,37.29940032958984,-93.4406967163086,US
ILL,45.11750030517578,-95.0905990600586,US
ILM,34.35169982910156,-77.87439727783203,US
ILR,43.59310150146485,-118.95500183105467,US
ILT,34.98699951171875,-106.62000274658205,US
IM,35.532798767089844,-82.58740234375,US
IM,45.72740173339844,-88.13259887695312,US
IMB,44.648399353027344,-119.71199798583984,US
IME,57.04729843139648,-135.36599731445312,US
IMK,49.19670104980469,-123.1999969482422,CA
IML,40.511600494384766,-101.62799835205078,US
IMR,42.097900390625,-70.67530059814453,US
IMS,38.76089859008789,-85.46050262451172,US
IMT,45.81600189208984,-88.11209869384766,US
IN,39.62900161743164,-86.41829681396484,US
IN,48.48130035400391,-93.2780990600586,US
IN,36.070899963378906,-80.16680145263672,US
INA,40.89929962158203,-117.81199645996094,US
INE,47.09439849853516,-114.39700317382812,US
ING,40.12590026855469,-75.28520202636719,US
INK,31.874799728393555,-103.24400329589844,US
INL,48.565799713134766,-93.40570068359376,US
INP,40.63190078735352,-79.06590270996094,US
INS,36.584999084472656,-115.66999816894533,US
INV,43.67559814453125,-79.59940338134766,CA
INW,35.06159973144531,-110.79499816894533,US
IOA,45.45920181274414,-73.73750305175781,CA
IOB,38.060001373291016,-83.98149871826172,US
IOM,44.80569839477539,-116.10199737548828,US
IOO,43.91859817504883,-78.88580322265625,CA
IOW,41.51900100708008,-91.61329650878906,US
IOW,45.31380081176758,-75.66680145263672,CA
IPL,32.7489013671875,-115.50900268554688,US
IPR,54.29059982299805,-130.4510040283203,CA
IQH,60.11920166015625,-128.82899475097656,CA
IQK,38.02040100097656,-77.85919952392578,US
IQS,35.39860153198242,-94.79440307617188,US
IQX,48.95059967041016,-54.56029891967773,CA
IRD,49.20199966430664,-123.16400146484376,CA
IRJ,48.52690124511719,-72.27420043945312,CA
IRK,40.1349983215332,-92.5916976928711,US
IRQ,33.707401275634766,-82.16210174560547,US
IRS,41.8130989074707,-85.43379974365234,US
IRW,35.35860061645508,-97.60919952392578,US
IS,35.243900299072266,-77.69819641113281,US
IS,40.72890090942383,-73.19020080566406,US
ISB,43.36800003051758,-95.75250244140624,US
ISD,43.48789978027344,-99.76139831542967,US
ISM,28.289400100708008,-81.43419647216797,US
ISN,48.253299713134766,-103.7509994506836,US
ISO,35.37099838256836,-77.55829620361328,US
ISQ,45.976200103759766,-86.17340087890625,US
ISS,43.98260116577149,-69.64029693603516,US
ISW,44.36389923095703,-89.83979797363281,US
ISZ,39.24879837036133,-84.38960266113281,US
IT,42.43009948730469,-76.3678970336914,US
ITF,48.505001068115234,-71.6322021484375,CA
ITH,42.494998931884766,-76.45970153808594,US
ITO,19.72130012512207,-155.01100158691406,US
ITO,43.6702995300293,-79.6343994140625,CA
ITR,39.24620056152344,-102.28399658203124,US
ITU,47.36589813232422,-111.3730010986328,US
ITZ,43.627201080322266,-79.39939880371094,CA
IUI,35.93769836425781,-89.83380126953125,US
IUL,41.4989013671875,-86.77149963378906,US
IUL,45.46419906616211,-73.76329803466797,CA
IUY,48.21110153198242,-78.81829833984375,CA
IV,53.85340118408203,-94.6532974243164,CA
IVR,49.1880989074707,-123.2020034790039,CA
IVV,43.56019973754883,-72.4655990600586,US
IWA,33.303199768066406,-111.6510009765625,US
IWD,46.53229904174805,-90.12580108642578,US
IWH,40.76369857788086,-85.79769897460938,US
IWJ,31.455699920654297,-84.81909942626953,US
IWW,60.59870147705078,-151.21099853515625,US
IX,38.73870086669922,-94.89189910888672,US
IXC,49.61640167236328,-115.78299713134766,CA
IXD,53.56890106201172,-113.51100158691406,CA
IXT,54.46080017089844,-128.58799743652344,CA
IY,43.1338996887207,-92.72820281982422,US
IYC,51.09920120239258,-114.02300262451172,CA
IZN,35.537601470947266,-81.08650207519531,US
IZS,32.367401123046875,-84.00740051269531,US
IZT,16.463899612426758,-95.09510040283205,MX
J7,51.74330139160156,-121.33699798583984,CA
JA,30.46500015258789,-81.80169677734375,US
JA,32.412498474121094,-90.11949920654295,US
JAC,43.62099838256836,-110.73200225830078,US
JAN,32.50749969482422,-90.1677017211914,US
JAS,30.954599380493164,-94.03350067138672,US
JAU,36.33789825439453,-84.16089630126953,US
JAY,43.57630157470703,-92.9197006225586,US
JB,60.94889831542969,-135.13800048828125,CA
JB,34.54600143432617,-79.13839721679688,US
JBL,32.20130157470703,-92.72599792480467,US
JBR,35.874900817871094,-90.5885009765625,US
JCT,30.597999572753903,-99.81749725341795,US
JD,38.47790145874024,-89.73799896240234,US
JDM,39.51029968261719,-101.0479965209961,US
JE,38.54800033569336,-92.07170104980467,US
JEN,32.15959930419922,-97.87770080566406,US
JES,31.55240058898925,-81.88729858398438,US
JFK,40.63290023803711,-73.77140045166016,US
JFN,41.760101318359375,-80.74810028076172,US
JH,32.41299819946289,-90.26129913330078,US
JHG,35.462501525878906,-87.63030242919922,US
JHH,33.18429946899414,-84.22750091552734,US
JHN,37.63560104370117,-101.73500061035156,US
JHW,42.1885986328125,-79.12129974365234,US
JJH,42.9994010925293,-74.3324966430664,US
JKS,35.5989990234375,-88.35890197753906,US
JL,37.20309829711914,-94.55860137939452,US
JLI,33.140499114990234,-116.58599853515624,US
JM,46.862701416015625,-98.58070373535156,US
JMR,45.89030075073242,-93.26799774169922,US
JMS,46.932899475097656,-98.67880249023438,US
JN,40.18090057373047,-85.3207015991211,US
JN,35.474998474121094,-78.42530059814453,US
JNC,39.059600830078125,-108.79299926757812,US
JNM,33.73759841918945,-83.72679901123047,US
JNR,63.90769958496094,-160.81199645996094,US
JOH,60.48099899291992,-146.5989990234375,US
JOT,41.5463981628418,-88.31839752197266,US
JPA,29.668500900268555,-95.0698013305664,US
JPU,39.441200256347656,-81.37480163574219,US
JRV,44.57870101928711,-72.5873031616211,US
JSO,31.87019920349121,-95.21549987792967,US
JST,40.31669998168945,-78.83419799804688,US
JT,48.54389953613281,-58.75479888916016,CA
JU,36.43389892578125,-81.3218994140625,US
JUE,36.19219970703125,-86.31379699707031,US
JUG,32.66809844970703,-96.5322036743164,US
JUK,31.153600692749023,-81.3895034790039,US
JUY,31.305099487304688,-86.39089965820312,US
JV,38.4739990234375,-85.73719787597656,US
JVL,42.55799865722656,-89.10530090332031,US
JW,51.04499816894531,-114.62999725341795,CA
JWG,35.86199951171875,-98.42530059814452,US
JWJ,42.11140060424805,-92.90889739990234,US
JX,42.31779861450195,-84.3655014038086,US
JXN,42.25920104980469,-84.45850372314453,US
JXT,36.11000061035156,-83.4751968383789,US
JYG,43.98540115356445,-94.5522003173828,US
JYL,32.649200439453125,-81.59429931640625,US
JYN,35.526100158691406,-77.90029907226562,US
JYR,40.897499084472656,-97.61699676513672,US
JYU,32.344600677490234,-86.99130249023438,US
JZ,38.91379928588867,-95.15390014648438,US
JZI,32.701499938964844,-80.00579833984375,US
JZP,34.45690155029297,-84.46050262451172,US
JZY,40.51839828491211,-90.5604019165039,US
K,48.13990020751953,-123.4020004272461,US
K2,51.71030044555664,-114.10900115966795,CA
K5,49.89690017700195,-109.48400115966795,CA
K7,49.12860107421875,-66.55000305175781,CA
K8,51.68889999389648,-76.13420104980469,CA
KKA,64.93199920654297,-161.1479949951172,US
KL,54.84939956665039,-66.86219787597656,CA
KOA,19.717238888900003,-156.044920278,US
KR,54.79869842529297,-66.80480194091797,CA
KSY,29.391599655151367,-98.58100128173828,US
KZ,43.93370056152344,-79.3292007446289,CA
L4,53.33470153808594,-104.00900268554688,CA
L7,49.209999084472656,-102.86000061035156,CA
LA,27.93540000915528,-82.07579803466797,US
LA,40.42649841308594,-87.05180358886719,US
LA,42.7775993347168,-84.49759674072266,US
LAA,38.19710159301758,-102.68800354003906,US
LAC,47.007999420166016,-122.55599975585938,US
LAH,43.70230102539063,-72.17749786376953,US
LAL,27.9862003326416,-82.01390075683594,US
LAN,42.71739959716797,-84.69770050048828,US
LAP,24.085599899291992,-110.35900115966795,MX
LAP,24.06940078735352,-110.36599731445312,MX
LAR,41.33789825439453,-105.72100067138672,US
LAS,36.0797004699707,-115.16000366210938,US
LAW,34.49620056152344,-98.41310119628906,US
LAX,33.933101654052734,-118.43199920654295,US
LB,36.964599609375,-100.95600128173828,US
LB,41.06829833984375,-100.572998046875,US
LB,29.19440078735352,-95.46330261230467,US
LB,33.73789978027344,-101.8290023803711,US
LBB,33.70489883422852,-101.91400146484376,US
LBF,41.04859924316406,-100.74700164794922,US
LBH,45.54109954833984,-122.46199798583984,US
LBL,37.04439926147461,-100.97100067138672,US
LBT,34.61069869995117,-79.05480194091797,US
LBV,26.82819938659668,-81.39140319824219,US
LBY,31.418699264526367,-89.33760070800781,US
LC,30.193099975585938,-93.26309967041016,US
LC,39.88109970092773,-82.83609771728516,US
LC,43.53670120239258,-71.53700256347656,US
LCG,42.24259948730469,-96.98370361328124,US
LCH,30.14150047302246,-93.10559844970705,US
LCK,39.80820083618164,-82.92880249023438,US
LCQ,30.185300827026367,-82.57859802246094,US
LCU,41.36299896240234,-113.84100341796876,US
LCY,35.84560012817383,-97.41580200195312,US
LD,33.662601470947266,-101.7229995727539,US
LDK,33.2588996887207,-87.53690338134766,US
LDM,43.96319961547852,-86.40950012207031,US
LDN,38.854400634765625,-78.20559692382812,US
LDS,48.5453987121582,-109.69000244140624,US
LE,37.98699951171875,-84.6604995727539,US
LE,43.96229934692383,-70.33799743652344,US
LE,35.92720031738281,-78.7219009399414,US
LEB,43.67890167236328,-72.21610260009766,US
LEE,28.818199157714844,-81.80729675292969,US
LEM,45.919700622558594,-102.10399627685548,US
LEV,29.175199508666992,-90.10399627685548,US
LF,49.64250183105469,-97.3000030517578,CA
LF,30.2893009185791,-91.90789794921876,US
LF,31.218900680541992,-94.82510375976562,US
LFA,41.985198974609375,-121.64299774169922,US
LFB,36.515098571777344,-86.06099700927734,US
LFD,42.0625,-84.76509857177734,US
LFI,37.08560180664063,-76.3593978881836,US
LFK,31.162399291992188,-94.71700286865234,US
LFT,30.19379997253418,-91.99259948730467,US
LFV,42.0172004699707,-70.03730010986328,US
LG,33.75669860839844,-118.0770034790039,US
LG,40.714599609375,-73.92939758300781,US
LGA,40.783724,-73.868599,US
LGC,33.04909896850586,-85.2061996459961,US
LGD,45.34249877929688,-117.96299743652344,US
LGU,41.84410095214844,-111.86499786376952,US
LH,39.7489013671875,-82.5353012084961,US
LH,40.56039810180664,-88.87460327148438,US
LHC,35.284698486328125,-89.67140197753906,US
LHO,41.79290008544922,-112.01000213623048,US
LHS,34.68299865722656,-118.5770034790039,US
LHY,41.47579956054688,-75.48259735107422,US
LI,34.66899871826172,-92.30549621582033,US
LI,42.3031005859375,-70.9218978881836,US
LIA,42.98270034790039,-115.77400207519533,US
LIB,35.81159973144531,-79.61260223388672,US
LIH,21.96529960632324,-159.33799743652344,US
LIN,38.07460021972656,-121.00399780273438,US
LIQ,32.01070022583008,-95.95269775390624,US
LIT,34.67770004272461,-92.18049621582033,US
LIU,33.9192008972168,-102.38700103759766,US
LJK,37.77320098876953,-77.47969818115234,US
LJT,43.10979843139648,-88.03730010986328,US
LK,38.144901275634766,-85.63330078125,US
LKG,32.17449951171875,-84.10820007324219,US
LKI,46.845001220703125,-92.18509674072266,US
LKR,34.72380065917969,-80.85810089111328,US
LKT,45.02130126953125,-114.08399963378906,US
LKV,42.492801666259766,-120.50700378417967,US
LLA,29.66320037841797,-92.37359619140624,US
LLC,40.12490081787109,-118.5780029296875,US
LLD,20.77239990234375,-156.97300720214844,US
LLE,43.42509841918945,-88.127197265625,US
LLN,33.55569839477539,-102.375,US
LLO,30.796300888061523,-98.7873992919922,US
LLU,37.48699951171875,-94.3102035522461,US
LLW,36.26300048828125,-76.2979965209961,US
LLX,44.50419998168945,-72.0291976928711,US
LM,38.80030059814453,-90.47470092773438,US
