city,lat,lng
Centerville,36.1865,-78.1113
Sedalia,36.6437,-88.6049
Leeper,41.3704,-79.3056
Eagle Creek,40.8989,-77.8935
Kickapoo Tribal Center,39.6722,-95.6453
Hamburg,39.2328,-90.7152
Crowheart,43.3398,-109.2298
Walnut Hill,38.4777,-89.0447
East Columbia,29.1396,-95.6143
Franklin,40.6668,-91.5118
East Charlotte,44.3184,-73.1909
Slickville,40.4622,-79.5184
Curlew,48.8777,-118.6046
Elk Falls,37.3733,-96.1934
Omar,37.7583,-81.9974
Caney City,32.2096,-96.0381
Logan,45.8843,-111.4236
Hills and Dales,38.3005,-85.6249
Sharon,36.2755,-99.3381
Wheeling,39.7862,-93.386
Ferris,40.4695,-91.1683
Miller,40.9276,-99.3901
Galloway,39.2339,-80.1277
Copper Harbor,47.47,-87.8767
Ludlow,39.6541,-93.7025
Goree,33.468,-99.5236
Kline,33.1252,-81.3426
Fenwood,44.8658,-90.0146
Alvordton,41.6646,-84.4347
Swanton,40.3795,-97.0799
McFall,40.1116,-94.2223
Ryder,47.9211,-101.6694
Hettick,39.3557,-90.0372
Palisade,46.7125,-93.4894
Rockingham,31.5441,-82.4145
Volin,42.9586,-97.1812
Drowning Creek,36.4778,-94.8942
Louisburg,37.7564,-93.141
Mount Vision,42.583,-75.0518
Wheeler,41.5105,-87.1712
Hustontown,40.049,-78.0269
Ekron,37.9303,-86.1764
Cairo,39.2068,-81.1543
South Salem,39.3372,-83.3067
Garland,44.7777,-108.6542
Dargan,39.3766,-77.7341
Crown,41.3916,-79.2634
Rainsburg,39.8956,-78.5174
Casa,35.0253,-93.0448
Dickens,43.1338,-95.0222
Blooming Grove,39.5023,-85.0647
Sedgewickville,37.5146,-89.9061
Ingalls,36.1047,-96.8708
Fraser,42.1242,-93.9699
Hickory Valley,35.155,-89.126
Echo,40.9803,-111.4393
East Fairview,47.8554,-104.0375
St. Johns,38.0333,-89.24
Lavina,46.295,-108.9388
Bennett Springs,37.7255,-92.8534
Danvers,45.2814,-95.7559
De Smet,47.141,-116.9113
Callensburg,41.1258,-79.5577
Fort Klamath,42.7048,-121.9943
Mitchell,43.3202,-92.871
Strathmere,39.1944,-74.6618
Colon,41.2981,-96.6069
New Cambria,39.7765,-92.7515
Tullahassee,35.8406,-95.4383
Boykin,34.1198,-80.5886
Kennan,45.5301,-90.5868
Port Wing,46.7757,-91.3807
Cambridge,38.2218,-85.6171
Middletown Springs,43.4865,-73.1232
Red Hill,40.5296,-78.4356
Mount Erie,38.5146,-88.2325
Elk River,46.7828,-116.181
St. Martin,39.2117,-83.8844
Lexa,34.5983,-90.7519
Squaw Lake,47.6276,-94.1381
Kettle River,46.4862,-92.8776
Donnellson,39.0306,-89.4757
Seba Dalkai,35.4816,-110.4562
Westfield,42.7562,-96.6054
New Rockport Colony,47.8598,-112.0349
North Washington,43.1171,-92.4151
Sidon,33.4079,-90.2081
Dexter,36.7397,-88.2956
Pulpotio Bareas,32.2179,-107.7728
Metaline,48.8533,-117.3893
Tygh Valley,45.2417,-121.1693
Elsie,40.8472,-101.3893
Roy,47.3343,-108.96
Casas Adobes,32.8095,-107.9391
Johnson Prairie,36.0791,-94.9759
Minidoka,42.754,-113.49
Corunna,41.4359,-85.144
Ginger Blue,36.5899,-94.4596
Big Bend,41.0108,-121.924
Griffin,38.2043,-87.915
Glencoe,29.8111,-91.6703
Bern,39.9612,-95.9713
Luray,35.6017,-88.5703
High Forest,43.8462,-92.548
Aullville,39.0175,-93.6779
Clemons,42.1139,-93.1587
Commiskey,38.8595,-85.6455
Marne,41.4489,-95.1109
Tennessee,40.4114,-90.8363
Bogota,36.162,-89.439
Superior,43.4336,-94.9467
Bloomingville,41.3554,-82.7299
Cliff,32.966,-108.6176
Hazel,44.7582,-97.381
Bonanza Mountain Estates,39.9768,-105.4798
Pecktonville,39.666,-78.0482
Bear Lake,41.9934,-79.5014
Sunol,41.1539,-102.763
Taylor,42.0692,-110.9865
Gildford,48.5738,-110.3072
Holters Crossing,40.9721,-77.7242
Ragsdale,38.7467,-87.3241
Floyd,34.2288,-103.5526
Judith Gap,46.6791,-109.7533
Old Shawneetown,37.6971,-88.1387
Old Mill Creek,42.4321,-87.9786
Elfrida,31.6783,-109.6876
Hawleyville,41.4288,-73.3506
Rexford,48.8998,-115.1714
Walthall,33.6069,-89.2787
Flintstone,39.7035,-78.5756
Chimney Rock Village,35.4503,-82.255
Browndell,31.1254,-93.9802
Seven Oaks,30.8518,-94.8578
Church Creek,38.5036,-76.1531
Van Wert,40.8709,-93.792
Foxhome,46.2769,-96.3122
Crary,48.0716,-98.6385
Dupuyer,48.1868,-112.4771
Calumet,42.945,-95.5514
Garden City,31.8673,-101.4863
Merrifield,46.4673,-94.1746
La Chuparosa,26.4037,-98.9268
Conkling Park,47.3998,-116.7704
New Salem,39.7076,-90.8479
St. Donatus,42.3624,-90.5422
Midland,39.122,-87.1917
Potlicker Flats,40.7269,-77.6077
Bridgewater,41.2471,-94.6689
Inman,42.3819,-98.5298
New Cambria,38.879,-97.5066
Old Fort,41.2419,-83.1514
Franks Field,46.5522,-90.5989
Mount Hebron,41.7857,-122.008
Morea,40.7892,-76.1729
Vicksburg,40.3698,-78.4158
Kanawha,39.2017,-81.4592
St. Mary's,39.8163,-105.6479
Harper,41.3637,-92.0509
Meriden,42.7946,-95.6341
Trego,45.9048,-91.8287
Lester,34.9871,-87.1513
Odin,43.8673,-94.7428
Ramah,39.1222,-104.1673
Luther,41.9669,-93.8176
Tracy,47.4102,-111.1537
Dante,43.0399,-98.1856
Madisonburg,40.9268,-77.5185
Rutland,42.7614,-94.2952
Lonepine,47.6945,-114.6407
Marietta,34.3683,-79.1249
Eagle Harbor,47.4542,-88.1569
Niotaze,37.0678,-96.0147
Alba,41.7059,-76.8277
Gu-Win,33.9443,-87.8705
Hillsboro,38.917,-75.9416
Skelp,40.6184,-78.2618
Grantville,39.0806,-95.5611
Virgilina,36.5463,-78.7755
Cherokee Pass,37.4873,-90.296
Ridott,42.2967,-89.4771
Vernonburg,31.9637,-81.1259
Porter,46.9489,-123.2736
Mertens,32.0588,-96.8937
Evergreen,26.4247,-99.024
Jacksonville,31.8125,-82.979
Amenia,47.0065,-97.2241
Dixie,46.1399,-118.1521
LaPlace,39.7976,-88.7146
Fernwood,47.1151,-116.3864
Isabella,36.2354,-98.3354
Princeton,40.576,-96.706
Glenville,35.1718,-83.1273
Copper Hill,33.4379,-110.7516
Pump Back,36.2707,-95.1178
Spottsville,37.8564,-87.4167
Pleasant Mills,40.7778,-84.8422
Higden,35.5667,-92.2049
Elk Creek,40.2883,-96.1269
Abbs Valley,37.2395,-81.4616
Adamsburg,40.3124,-79.6543
Sharon,37.2498,-98.4177
Tillar,33.7109,-91.4517
Denton,39.732,-95.2696
Alvo,40.8723,-96.3865
Oklaunion,34.1294,-99.1443
Willow Branch,39.8762,-85.6844
Boys Ranch,35.5332,-102.2537
Captiva,26.5205,-82.191
Van,37.9712,-81.7138
Crossnore,36.0222,-81.9308
Nunez,32.4919,-82.3467
Milledgeville,39.5932,-83.5878
St. Leo,44.7173,-96.0526
Garber,42.7444,-91.2621
Etowah,35.129,-97.1641
Popejoy,42.5938,-93.4278
Chugcreek,42.0535,-104.9079
Radom,38.2798,-89.1922
Iglesia Antigua,26.0748,-97.8342
Bramwell,37.327,-81.313
Thorp,47.0656,-120.6709
Ridgely,39.4536,-94.6403
Geeseytown,40.4516,-78.3439
Alsea,44.3815,-123.5958
Mount Moriah,40.3293,-93.7971
Cassoday,38.0386,-96.6386
Iola,41.1319,-76.5305
Leopold,38.1039,-86.5833
Keats,39.2217,-96.7109
Bodcaw,33.5607,-93.4013
Petersburg,48.0132,-98.0004
Pajarito Mesa,34.9855,-106.7817
Conroy,41.7266,-91.9985
Kansas,33.9029,-87.5568
Liberty,37.1564,-95.5977
Little City,34.084,-96.616
Sycamore,33.0362,-81.2223
Levasy,39.1363,-94.1307
Armstrong,34.0528,-96.3448
Meta,38.3122,-92.1656
Penton,33.009,-85.4722
Ridgeville,34.0569,-86.1029
Moscow,38.8601,-84.2281
Rowena,45.6701,-121.2749
Sturgis,33.3452,-89.0458
New Baltimore,39.9835,-78.7723
Proctorville,34.4752,-79.0371
Raub,40.7294,-87.4897
Slayden,36.2913,-87.4656
Renfrew,40.8067,-79.9648
Nanticoke Acres,38.2578,-75.9059
Foster,40.1416,-87.4687
Coesse,41.1278,-85.3953
Chaparrito,26.3408,-98.7354
Ralston,44.7085,-108.8823
Petersville,39.2245,-85.82
Fredericksburg,40.3103,-78.2862
Bayfront,46.6235,-90.7898
Greenvale,36.0055,-86.2012
Pitkin,38.6089,-106.5144
Lone Rock,43.2209,-94.3253
Lamar Heights,37.4937,-94.2955
Palmetto,30.7177,-91.9082
Wawona,37.5447,-119.6387
Stockton,41.5908,-90.8565
Rocky Point,47.7323,-114.1855
Woodbine,38.7956,-96.9594
Mace,40.0103,-86.7964
Amsterdam,38.3493,-94.589
Banks,33.5758,-92.2671
Coburn,40.8653,-77.4634
Sandy Point,29.4013,-95.4816
Preston,37.7584,-98.5578
Center Sandwich,43.8085,-71.4394
Brayton,41.5447,-94.9302
Jamestown,32.3397,-93.2065
East Alliance,40.9092,-81.0742
East Waterford,40.3711,-77.6048
Promised Land,34.1276,-82.2307
Donald,46.4765,-120.3975
Grand Marsh,43.8852,-89.7072
Wimbledon,47.1691,-98.4587
Wallula,46.0847,-118.9056
Rabbit Hash,38.924,-84.8502
Needmore,39.8474,-78.1432
Whitehorse,45.2746,-100.9012
Smeltertown,38.5524,-106.0085
Middlebury,39.2649,-87.1193
Spencer,43.7273,-97.5911
Pittsburg,34.7116,-95.8502
Lowes,36.8828,-88.7706
Delaware,42.4718,-91.3391
Morrison Crossroads,33.4198,-85.4903
Climax Springs,38.1004,-93.0528
Alton,39.4678,-98.9486
Elizabeth,38.1241,-85.9737
Kopperl,32.07,-97.4991
Scotia,32.6805,-81.2433
Fresno,40.3308,-81.7386
Sarahsville,39.8075,-81.4693
Raymond,38.278,-98.4143
East Peru,41.227,-93.9295
Willow City,48.6047,-100.2933
Willow Creek,61.8336,-145.1836
Milton Mills,43.5037,-70.9654
Monroe,34.9937,-94.5156
Parc,44.6639,-73.453
Roderfield,37.4501,-81.7029
Peever,45.5422,-96.956
West Point,35.2034,-91.61
Pleasantville,38.967,-87.2503
Littlefield,36.8659,-113.936
South Amana,41.7703,-91.96
Rock Creek Park,38.7011,-104.8347
Southern Ute,37.0749,-107.5933
Ritchie,41.2557,-88.1158
Kobuk,66.931,-156.8939
Whitten,42.2626,-93.0092
Payneway,35.5457,-90.5123
Mendota,36.7102,-82.3048
Rockville,32.6024,-80.1935
Orlando,36.1355,-97.3654
Port Graham,59.34,-151.8464
Rock Falls,43.2071,-93.087
Burbank,36.6964,-96.7293
Paden,34.6603,-88.2606
Primrose,60.3497,-149.3199
Top-of-the-World,33.3477,-110.9997
Gem,39.426,-100.8973
Centralia,42.4723,-90.8362
Morrison,42.343,-92.6733
Burchard,40.1493,-96.3488
Wheatcroft,37.4893,-87.8613
Swaledale,42.9765,-93.3155
Allen,38.2894,-75.6904
Clarks Hill,33.6582,-82.166
Center Junction,42.1142,-91.0904
Hammond,44.2226,-92.3743
Stark City,36.8629,-94.1863
Sweetwater,35.4222,-99.9116
Enterprise,35.2248,-95.3768
South Greenfield,37.3761,-93.841
Page,42.4,-98.4177
McFarlan,34.8148,-79.9766
Gay,33.0937,-84.5755
Davey,40.9838,-96.6692
New Castle,37.5013,-80.1119
Rocky Boy's Agency,48.259,-109.7648
Cedar Crest,40.3966,-77.8858
Kenel,45.8545,-100.4592
Robeline,31.6898,-93.3039
Snowville,37.026,-80.5739
Orrtanna,39.8459,-77.3594
Sedan,45.9653,-110.8888
Utopia,29.6188,-99.5153
Martell,40.6389,-96.7589
Washington,39.3591,-120.7905
Daisy,34.2349,-93.7405
Burnett,39.5428,-87.2956
Osnabrock,48.67,-98.1488
Olney,48.5489,-114.5721
Halfway,37.6189,-93.2387
Viola,35.5387,-85.8604
St. Augustine,40.7213,-90.4069
Pheba,33.5835,-88.9494
Ali Chuk,31.8169,-112.5584
Arcadia,44.4927,-86.2362
Dover,39.1942,-93.6896
Nachusa,41.8339,-89.3858
Green Spring,39.5242,-78.6301
Radley,37.4851,-94.7617
Mina,38.3898,-118.1115
Bly,42.3916,-121.0435
Brook Park,45.9484,-93.0728
Soldier,41.9844,-95.7805
Loma Vista,26.4169,-98.9814
Arcadia,35.6655,-97.3255
East Salem,40.6087,-77.237
Turin,42.0208,-95.9662
Eva,36.0687,-88.0081
Kingston,36.0518,-93.515
Norwood,45.2239,-85.3791
Deering,48.3959,-101.0499
Melvin,31.1993,-99.5809
Ormsby,43.8503,-94.6986
Haysville,40.5268,-80.1561
Rock,37.4417,-97.007
Chatham,46.3441,-86.9313
Woodward,40.8997,-77.3472
Mount Laguna,32.8711,-116.4247
Lake Arrowhead,39.4837,-94.3166
Woody Creek,39.2708,-106.8883
East Oolitic,38.8989,-86.5119
Oasis,32.9277,-107.3164
Chittenden,43.7039,-72.9494
Naponee,40.0747,-99.1386
Little Sioux,41.8082,-96.0272
Jameson,40.006,-93.9878
Mapleview,43.6901,-92.974
Magness,35.7031,-91.4822
Salineño,26.5176,-99.112
Tony,45.4804,-90.9971
Mockingbird Valley,38.2701,-85.6815
Miamiville,39.2123,-84.3001
Eagle Rock,37.6423,-79.7919
Libertyville,31.2428,-86.46
Addy,48.3588,-117.8372
Conde,45.1573,-98.0955
Mainville,40.9797,-76.3706
Brandonville,39.6671,-79.6277
La Coma Heights,26.4394,-98.0747
Ball Club,47.3311,-93.946
Central City,44.3685,-103.7706
Bridgeport,35.5476,-98.3775
Dover,41.434,-89.3961
Garden,41.8866,-111.4326
Edgewater Park,34.8247,-98.3752
Greenbush,43.7778,-88.0907
La Junta Gardens,38.0014,-103.5549
Mays,39.7437,-85.43
Stone City,42.11,-91.3543
Bradgate,42.803,-94.4201
Grovertown,41.375,-86.5047
Cantwell,63.379,-148.8158
Novice,31.9872,-99.6253
La Escondida,26.3807,-98.8737
Bassett,35.5356,-90.1294
Boynton,35.6495,-95.6535
Floris,40.8645,-92.3326
Adams,39.8708,-91.1998
Martha,34.7262,-99.3867
Medill,40.4299,-91.7742
Fulton,38.0098,-94.7197
Grier City,40.8268,-76.058
Wright,46.6725,-93.0069
Imlay,40.6581,-118.1441
McLeod,46.3887,-97.2987
Beaver Marsh,43.1364,-121.8042
Hastings,41.0252,-95.4947
Loop,32.9142,-102.4147
Humphreys,40.1252,-93.3196
Mead Ranch,34.346,-111.143
Folsomville,38.1292,-87.1642
Cunard,37.9994,-81.0402
Malmo,41.2664,-96.7209
Rohrsburg,41.1325,-76.4231
Green,39.4301,-96.9999
McGregor,48.5957,-102.9281
Fruitdale,44.6692,-103.6955
Adrian,38.9069,-80.2729
Saltillo,38.6662,-86.2975
Peyton,39.033,-104.4904
Columbus,36.7596,-89.102
Searsboro,41.5791,-92.7041
Hunt,42.5477,-77.991
Gaylesville,34.2665,-85.5603
Niles,38.9688,-97.4574
Bledsoe,33.6182,-103.0181
Viking,48.2182,-96.4068
Andover,41.9801,-90.2528
Orrville,32.3068,-87.2454
McCracken,38.5821,-99.5684
Sheakleyville,41.4438,-80.2067
Bennington,42.3827,-111.3228
Teterboro,40.858,-74.0594
Allenville,39.5583,-88.5387
Crystal Mountain,44.5216,-86.0032
Geneva,41.562,-80.2261
Savonburg,37.7489,-95.1428
Grand View,46.368,-91.1036
Hartsburg,38.6974,-92.3068
Alfarata,40.6618,-77.456
Wamic,45.2256,-121.2927
Foundryville,41.0775,-76.2355
Raglesville,38.8022,-86.9622
Bessemer Bend,42.7561,-106.5176
Seneca,44.1352,-118.9763
Alto,43.6728,-88.7949
Helenville,43.0165,-88.6999
Sanborn,46.9428,-98.2238
Cornish,34.1636,-97.5964
Bull Hollow,36.3046,-94.9008
St. Helena,42.8106,-97.2489
Miesville,44.599,-92.8196
Utica,38.6427,-100.1698
Walterhill,35.9573,-86.3679
Glenham,45.533,-100.2711
Hatch,37.6493,-112.4348
Wainwright,35.6134,-95.566
Kingston,39.2101,-117.0679
Brave,39.7265,-80.2593
Summerville,45.4897,-118.004
Falkland,35.6986,-77.5129
Danville,32.606,-83.246
Brooktree Park,47.0039,-96.8958
Big Creek,33.8464,-89.4159
Eyers Grove,41.0935,-76.5189
Loretto,41.7634,-98.0816
Hiouchi,41.7936,-124.0662
Sawyer,37.4985,-98.683
Stevinson,37.3247,-120.8497
Catalpa Canyon,35.4942,-108.7206
Bear Lake,41.3241,-85.5151
Odanah,46.5999,-90.6878
La Russell,37.1402,-94.061
Packwood,46.6085,-121.6703
Broadwater,41.598,-102.8525
Hepler,37.6637,-94.9697
Jericho,35.2876,-90.2305
Buchanan,36.434,-88.2027
Pamplin City,37.2642,-78.682
Upland,40.3195,-98.9023
Cullison,37.6303,-98.9054
Trilla,39.3752,-88.3507
Faucett,39.6005,-94.7976
Newberry,38.9238,-87.0193
Thurston,42.1747,-96.7016
Panola,34.9273,-95.2099
Sheldon,46.5886,-97.4944
Ulmer,33.0987,-81.208
Judyville,40.3584,-87.3969
Rubicon,43.3371,-88.4525
Mainesburg,41.784,-76.9983
Norcross,45.8687,-96.1964
Maysville,36.402,-94.5889
Makena,20.631,-156.4252
Todd Mission,30.2613,-95.8298
Springhill,45.8788,-111.0773
Carter,47.7812,-110.94
Linden,35.2546,-78.7484
Sweet Water Village,33.1274,-111.8424
Harrison City,40.3547,-79.6502
Akhiok,56.945,-154.215
Springlake,34.2317,-102.3057
Ohiowa,40.4136,-97.4524
Naper,42.9642,-99.097
Atlanta,40.3684,-99.4732
Rhodell,37.6094,-81.3049
Greigsville,42.8307,-77.9015
Helenwood,36.4227,-84.5429
Pilot Mound,42.1593,-94.0183
Preble,40.8323,-85.0147
Westview Circle,42.0605,-105.0715
Sims,40.5006,-85.854
Wisdom,45.6114,-113.447
Portland,38.0892,-107.6952
Beaman,42.2203,-92.8221
Lybrook,36.229,-107.5549
Bark Ranch,40.1156,-105.4417
Delco,34.3188,-78.2267
Raymond City,38.4838,-81.8195
Cordova,40.7164,-97.3516
Odessa,40.6991,-99.2544
Earlton,37.5873,-95.4696
Williams,33.0341,-80.8428
McKittrick,38.7387,-91.4443
Ayr,40.4377,-98.4409
Glendora,33.8275,-90.2926
Greenland,46.7803,-89.0954
San Cristobal,36.6101,-105.6319
Lake Santeetlah,35.3636,-83.8664
Solway,47.5211,-95.1303
Cool,32.8001,-98.0113
Norris,43.4721,-101.1928
Hedrick,40.3031,-87.4924
Republican City,40.0987,-99.2223
Friendly,39.5137,-81.0618
Kilgore,42.9391,-100.9573
Eagles Mere,41.4102,-76.5832
Brock,40.4804,-95.9601
Westboro,40.535,-95.3211
Grasston,45.7958,-93.1526
Pawleys Island,33.4269,-79.1246
Kingston,32.9173,-107.7097
Airport Heights,26.4087,-98.8367
Harman,38.9211,-79.5245
Phillips,34.5043,-96.2232
Wallowa Lake,45.3041,-117.2117
Bon Air,33.2621,-86.3319
Hyner,41.3317,-77.6442
Bath,45.4692,-98.3236
Larrabee,42.8616,-95.5446
Rockdale Acres,41.767,-79.9237
Plevna,37.9717,-98.3095
Lamy,35.4854,-105.8863
Mill Spring,37.0651,-90.6779
Memphis,41.0946,-96.4332
Mount Briar,39.4426,-77.6873
Munjor,38.8089,-99.2674
Bloomingdale,40.3424,-80.8175
Smithfield,40.5733,-99.7409
Renick,39.3469,-92.4152
Tingley,40.8527,-94.1958
Hillsdale,38.6597,-94.8569
Big Lagoon,41.1593,-124.1301
Bronaugh,37.694,-94.4683
Lynxville,43.2493,-91.0464
Rockbridge,39.2693,-90.2065
Acorn,34.6379,-94.2025
Amoret,38.2549,-94.5873
Nessen City,44.5202,-85.8729
Moorefield,35.7672,-91.5708
Argyle,38.2953,-92.0255
Mineola,41.1414,-95.6947
Mount Eagle,40.9799,-77.7058
Sardinia,39.1539,-85.6311
Kettlersville,40.4389,-84.2598
Lawrence Creek,36.0838,-96.4267
Strayhorn,34.6159,-90.1525
Detmold,39.5574,-78.9912
Theba,32.9181,-112.8903
Longfellow,40.5062,-77.6665
Samak,40.6389,-111.2413
Los Cerrillos,35.4272,-106.1212
Percival,40.7513,-95.8133
Pine River,44.1483,-89.0756
East Sharpsburg,40.3346,-78.3721
Belden,42.4116,-97.2077
Burr Oak,39.87,-98.3055
Spofford,29.1733,-100.4112
Ten Broeck,38.2976,-85.5807
Ericson,41.7803,-98.6785
Glencoe,40.0106,-80.8815
Cogswell,46.107,-97.7842
Wrigley,35.8997,-87.3536
Old Agency,47.3226,-114.2987
Nelson,41.7963,-89.6032
Vandiver,39.1621,-91.8473
Comptche,39.2652,-123.5898
Shambaugh,40.6575,-95.0352
Ledyard,43.4192,-94.1593
Rantoul,38.5483,-95.1011
Broughton,41.088,-84.5349
Verona,46.3626,-98.0771
The Plains,38.8621,-77.7743
Palmer,42.6301,-94.5985
Hartland,42.3631,-88.5086
Choptank,38.6822,-75.9494
Gordon,46.2409,-91.7995
Angostura,43.3192,-103.386
Owl Ranch,27.8927,-98.0934
Goodnews Bay,59.1271,-161.5753
Indian Village,41.7142,-86.2322
Round Top,30.0639,-96.6957
Willey,41.9788,-94.8224
Barnett,38.3775,-92.6746
Shannon City,40.899,-94.2639
Coats,37.5108,-98.8253
Onton,37.5578,-87.437
Salesville,39.9742,-81.3365
Gilliam,32.8282,-93.8418
Tanquecitos South Acres II,27.487,-99.3882
Poplar Grove,34.5522,-90.8542
Lake Gogebic,46.5719,-89.6212
Lawtonka Acres,34.7789,-98.5305
Belmar,41.3055,-101.9347
Ensign,37.6531,-100.2329
Sanford,35.7026,-101.5319
Cottonwood,34.554,-96.2038
Mooresville,39.7467,-93.721
Lankin,48.3147,-97.9203
Pick City,47.511,-101.4574
Winstonville,33.9123,-90.7528
Mountain Meadows,35.0956,-118.4335
Covington,46.5388,-88.5522
Stewart,33.4522,-89.4381
Rumsey,38.8902,-122.2404
Symerton,41.3256,-88.053
Waynesville,39.1151,-85.8917
Kaibab,36.8815,-112.7237
Trommald,46.5058,-94.0154
Reed Point,45.7071,-109.5471
Mabie,39.7771,-120.5447
Nelson,45.8865,-95.2649
Lisbon,28.8824,-81.7812
Nicasio,38.0606,-122.7008
Portlandville,42.5294,-74.9674
Skykomish,47.7104,-121.3584
Monmouth,42.0751,-90.8822
Benton City,39.1346,-91.7648
Water Valley,36.5687,-88.8101
Fort Ransom,46.5244,-97.931
Stockholm,45.1018,-96.7998
Belvidere,43.8321,-101.2711
Rayle,33.7902,-82.9031
Millfield,39.434,-82.0949
Sabinsville,41.8678,-77.5253
De Soto,31.9699,-88.7205
Maunie,38.0355,-88.0456
Dorothy,37.9559,-81.4503
Narcissa,36.801,-94.9279
St. Marys,41.3077,-93.7337
Vowinckel,41.4108,-79.2286
Beurys Lake,40.7194,-76.3795
Darfur,44.0535,-94.8378
Turner Colony,48.7631,-108.4302
Kimmswick,38.3655,-90.3645
Newtown,40.3762,-93.3336
Lastrup,46.0398,-94.0621
Chimney Point,41.5025,-73.4414
Monomoscoy Island,41.5712,-70.5026
Fort Fetter,40.4301,-78.4044
Rozel,38.1954,-99.4032
Mount Union,41.0576,-91.3914
Conasauga,35.0052,-84.7276
Slabtown,40.9051,-76.4059
Ratcliff,35.3066,-93.8887
Birch Creek Colony,48.2465,-112.4698
Macksburg,39.6314,-81.4562
Pollard,31.0235,-87.1736
Smithfield,39.501,-80.5549
Rangerville,26.105,-97.7373
Brooks Mill,40.3737,-78.4236
Oak Hills,40.7586,-91.1463
Meadowbrook Farm,38.2783,-85.5748
Coates,44.7151,-93.0321
Olivet,38.4813,-95.7519
Silver City,39.2639,-119.6357
Croweburg,37.5529,-94.6686
Nathrop,38.7486,-106.0764
Ocean City,47.0763,-124.1619
North San Juan,39.3719,-121.106
Marley,41.5482,-87.926
Little Sturgeon,44.8422,-87.5744
Randlett,40.2267,-109.8308
Table Rock,39.9097,-77.2197
Hard Rock,36.0309,-110.5048
Holiday Woods,41.6232,-85.0716
Cates,39.9967,-87.3378
Cresbard,45.1692,-98.9477
Linwood,41.4123,-96.9323
Marietta,40.4995,-90.3931
Rollins,47.9106,-114.1948
Esmond,48.033,-99.7647
Otisco,38.5423,-85.6672
Sereno del Mar,38.3836,-123.0733
Shiloh,35.1104,-88.3638
Rosendale,40.0408,-94.8233
North Buena Vista,42.6778,-90.958
Fort Green,27.6255,-81.9397
Concord,35.6623,-91.8507
Alden,38.2444,-98.3118
New Centerville,39.9422,-79.1916
Woody,35.7081,-118.8145
Lynnville,39.6858,-90.3459
Shongaloo,32.9416,-93.2955
Cowan,40.1059,-85.3886
Yatesboro,40.8001,-79.3342
Kiskimere,40.6177,-79.5841
Wintersburg,33.4187,-112.8666
Beulah Beach,41.3918,-82.4428
Pike,39.4278,-120.9997
Camp Nelson,36.142,-118.6108
Urbana,40.8984,-85.7928
Sussex,36.9173,-77.2719
Garfield,38.077,-99.2445
Oxbow,44.2893,-75.6262
Roscoe,37.9774,-93.8138
Movico,31.0628,-88.0266
Manderson,44.2698,-107.964
Papineau,40.9678,-87.7163
Alpha,43.6377,-94.8712
Hastings,34.2243,-98.1088
Luray,40.4524,-91.8841
Tucker,34.4395,-91.9519
Opheim,48.8571,-106.4084
Bunker Hill,38.8753,-98.6989
Sycamore,38.2468,-85.5612
Otter Lake,43.5942,-75.1159
Herbster,46.8422,-91.2419
Borrego Pass,35.5664,-108.0165
Aleknagik,59.2946,-158.6896
Felt,36.5633,-102.795
Weldon,35.4479,-91.2315
Burlington,39.337,-78.9223
Crows Nest,39.8566,-86.1691
Hutchinson,40.78,-75.1204
Igo,40.4992,-122.5458
Pumpkin Hollow,36.0008,-94.837
Cory,39.3823,-87.2058
Larsen Bay,57.5404,-154.0056
Pataha,46.4727,-117.5445
Pisek,48.3107,-97.7104
West Peavine,35.9133,-94.6481
Springtown,36.2606,-94.4239
Sunburg,45.3476,-95.24
Pella,44.7419,-88.8237
Pierceville,39.1334,-85.1797
Davis,43.2595,-96.9945
O'Brien,33.3802,-99.8438
Chautauqua,37.0241,-96.1774
Blackey,37.139,-82.9811
Dodge,47.3057,-102.2029
Lowndesboro,32.2764,-86.6108
Hockingport,39.1908,-81.7494
Midland,44.0711,-101.1554
Wann,36.9146,-95.8047
Oilton,27.4693,-98.9672
Detroit,44.7338,-122.1513
Dawson,41.8431,-94.2203
Coffey,40.1056,-94.0065
Millston,44.1885,-90.6446
Perley,47.1761,-96.8015
Alder,45.3216,-112.1093
Cache,41.8309,-112.0053
Bow Valley,42.7154,-97.2521
Villas del Sol,18.4487,-66.2298
Angelica,44.675,-88.3216
Montaqua,45.5072,-108.9087
Clyde,40.4874,-74.5132
Jacksonport,35.6422,-91.308
Craig,40.1923,-95.3743
Unity Village,38.9525,-94.3995
Valley Head,38.5472,-80.032
Tula,34.2359,-89.3656
Summit,35.6694,-95.4208
Valentine,30.5886,-104.4953
Nord,39.7739,-121.9549
Sheffield,30.6859,-101.8224
Dwight Mission,35.5581,-94.851
Palermo,48.338,-102.2297
Redings Mill,37.0196,-94.517
Mineral,40.3755,-121.5694
Put-in-Bay,41.6518,-82.8179
Holland,36.0571,-89.8705
Barneston,40.0488,-96.5735
Tiawah,36.2483,-95.5362
Diaperville,46.6059,-90.7095
Miguel Barrera,26.412,-98.9216
Arrowhead Lake,39.4757,-75.3174
Peever Flats,45.5234,-96.9356
Blacktail,48.4327,-103.74
Joes,39.6559,-102.6786
La Paloma Addition,28.017,-97.5009
Century,39.1003,-80.1883
Centerville,45.754,-120.908
Lakeside,41.8636,-75.6504
Rena Lara,34.1587,-90.7749
Bingham Lake,43.9095,-95.046
Grady,34.8217,-103.3157
